book,book_name,section,office,office_en,job,job_en,count,duty_en
5,Autumn Offices – Sikou (Minister of Justice),38,硩蔟氏,Insect-Nest Officer,徒,Laborer,2,Administers insect-nest officer.
5,Autumn Offices – Sikou (Minister of Justice),39,翦氏,Cutting Officer,下士,Junior Officer,1,Administers cutting officer.
5,Autumn Offices – Sikou (Minister of Justice),39,翦氏,Cutting Officer,徒,Laborer,2,Administers cutting officer.
5,Autumn Offices – Sikou (Minister of Justice),40,赤犮氏,Red-Plague Officer,下士,Junior Officer,1,Administers red-plague officer.
5,Autumn Offices – Sikou (Minister of Justice),40,赤犮氏,Red-Plague Officer,徒,Laborer,2,Administers red-plague officer.
5,Autumn Offices – Sikou (Minister of Justice),41,蟈氏,Cricket Officer,下士,Junior Officer,1,Administers cricket officer.
5,Autumn Offices – Sikou (Minister of Justice),41,蟈氏,Cricket Officer,徒,Laborer,2,Administers cricket officer.
5,Autumn Offices – Sikou (Minister of Justice),42,壺涿氏,Gourd-Net Officer,下士,Junior Officer,1,Administers gourd-net officer.
5,Autumn Offices – Sikou (Minister of Justice),42,壺涿氏,Gourd-Net Officer,徒,Laborer,2,Administers gourd-net officer.
5,Autumn Offices – Sikou (Minister of Justice),43,庭氏,Courtyard Officer,下士,Junior Officer,1,Administers courtyard officer.
5,Autumn Offices – Sikou (Minister of Justice),43,庭氏,Courtyard Officer,徒,Laborer,2,Administers courtyard officer.
5,Autumn Offices – Sikou (Minister of Justice),44,銜枚氏,Gag-Bit Officer,下士,Junior Officer,2,Administers gag-bit officer.
5,Autumn Offices – Sikou (Minister of Justice),44,銜枚氏,Gag-Bit Officer,徒,Laborer,8,Administers gag-bit officer.
5,Autumn Offices – Sikou (Minister of Justice),45,伊耆氏,Senior Elders Officer,下士,Junior Officer,1,Administers senior elders officer.
5,Autumn Offices – Sikou (Minister of Justice),45,伊耆氏,Senior Elders Officer,徒,Laborer,2,Administers senior elders officer.
5,Autumn Offices – Sikou (Minister of Justice),45,大行人,Grand Protocol Officer,中大夫,Middle Grand Officer,2,Administers grand protocol officer.
5,Autumn Offices – Sikou (Minister of Justice),45,小行人,Assistant Protocol Officer,下大夫,Lower Grand Officer,4,Administers assistant protocol officer.
5,Autumn Offices – Sikou (Minister of Justice),46,司儀,Director of Ceremonial Reception,上士,Senior Officer,8,Administers director of ceremonial reception.
5,Autumn Offices – Sikou (Minister of Justice),46,司儀,Director of Ceremonial Reception,中士,Middle Officer,16,Administers director of ceremonial reception.
5,Autumn Offices – Sikou (Minister of Justice),46,行夫,Courier,下士,Junior Officer,32,Administers courier.
5,Autumn Offices – Sikou (Minister of Justice),46,行夫,Courier,史,Scribe,8,Administers courier.
5,Autumn Offices – Sikou (Minister of Justice),46,行夫,Courier,府,Storekeeper,4,Administers courier.
5,Autumn Offices – Sikou (Minister of Justice),46,行夫,Courier,徒,Laborer,80,Administers courier.
5,Autumn Offices – Sikou (Minister of Justice),46,行夫,Courier,胥,Clerk,8,Administers courier.
5,Autumn Offices – Sikou (Minister of Justice),47,環人,Ring-Signal Officer,中士,Middle Officer,4,Administers ring-signal officer.
5,Autumn Offices – Sikou (Minister of Justice),47,環人,Ring-Signal Officer,史,Scribe,4,Administers ring-signal officer.
5,Autumn Offices – Sikou (Minister of Justice),47,環人,Ring-Signal Officer,徒,Laborer,40,Administers ring-signal officer.
5,Autumn Offices – Sikou (Minister of Justice),47,環人,Ring-Signal Officer,胥,Clerk,4,Administers ring-signal officer.
5,Autumn Offices – Sikou (Minister of Justice),48,象胥,象胥,上士,Senior Officer,1,Administers 象胥.
5,Autumn Offices – Sikou (Minister of Justice),48,象胥,象胥,下士,Junior Officer,8,Administers 象胥.
5,Autumn Offices – Sikou (Minister of Justice),48,象胥,象胥,中士,Middle Officer,2,Administers 象胥.
5,Autumn Offices – Sikou (Minister of Justice),48,象胥,象胥,徒,Laborer,20,Administers 象胥.
5,Autumn Offices – Sikou (Minister of Justice),49,掌客,Manager of Guests,上士,Senior Officer,2,Administers manager of guests.
5,Autumn Offices – Sikou (Minister of Justice),49,掌客,Manager of Guests,下士,Junior Officer,4,Administers manager of guests.
5,Autumn Offices – Sikou (Minister of Justice),49,掌客,Manager of Guests,史,Scribe,2,Administers manager of guests.
5,Autumn Offices – Sikou (Minister of Justice),49,掌客,Manager of Guests,府,Storekeeper,1,Administers manager of guests.
5,Autumn Offices – Sikou (Minister of Justice),49,掌客,Manager of Guests,徒,Laborer,20,Administers manager of guests.
5,Autumn Offices – Sikou (Minister of Justice),49,掌客,Manager of Guests,胥,Clerk,2,Administers manager of guests.
5,Autumn Offices – Sikou (Minister of Justice),50,掌訝,Manager of Interpreters,中士,Middle Officer,8,Administers manager of interpreters.
5,Autumn Offices – Sikou (Minister of Justice),50,掌訝,Manager of Interpreters,史,Scribe,4,Administers manager of interpreters.
5,Autumn Offices – Sikou (Minister of Justice),50,掌訝,Manager of Interpreters,府,Storekeeper,2,Administers manager of interpreters.
5,Autumn Offices – Sikou (Minister of Justice),50,掌訝,Manager of Interpreters,徒,Laborer,40,Administers manager of interpreters.
5,Autumn Offices – Sikou (Minister of Justice),50,掌訝,Manager of Interpreters,胥,Clerk,4,Administers manager of interpreters.
5,Autumn Offices – Sikou (Minister of Justice),51,掌交,Manager of Diplomatic Exchange,中士,Middle Officer,8,Administers manager of diplomatic exchange.
5,Autumn Offices – Sikou (Minister of Justice),51,掌交,Manager of Diplomatic Exchange,史,Scribe,4,Administers manager of diplomatic exchange.
5,Autumn Offices – Sikou (Minister of Justice),51,掌交,Manager of Diplomatic Exchange,府,Storekeeper,2,Administers manager of diplomatic exchange.
5,Autumn Offices – Sikou (Minister of Justice),51,掌交,Manager of Diplomatic Exchange,徒,Laborer,32,Administers manager of diplomatic exchange.
5,Autumn Offices – Sikou (Minister of Justice),52,掌察,Manager of 察,中士,Middle Officer,8,Administers manager of 察.
5,Autumn Offices – Sikou (Minister of Justice),52,掌察,Manager of 察,史,Scribe,4,Administers manager of 察.
5,Autumn Offices – Sikou (Minister of Justice),52,掌察,Manager of 察,徒,Laborer,16,Administers manager of 察.
5,Autumn Offices – Sikou (Minister of Justice),53,掌貨賄,Manager of Goods and Wealth,下士,Junior Officer,16,Administers manager of goods and wealth.
5,Autumn Offices – Sikou (Minister of Justice),53,掌貨賄,Manager of Goods and Wealth,史,Scribe,4,Administers manager of goods and wealth.
5,Autumn Offices – Sikou (Minister of Justice),53,掌貨賄,Manager of Goods and Wealth,徒,Laborer,32,Administers manager of goods and wealth.
5,Autumn Offices – Sikou (Minister of Justice),54,朝大夫,朝Grand 夫,上士,Senior Officer,2,Administers 朝grand 夫.
5,Autumn Offices – Sikou (Minister of Justice),54,朝大夫,朝Grand 夫,下士,Junior Officer,4,Administers 朝grand 夫.
5,Autumn Offices – Sikou (Minister of Justice),54,朝大夫,朝Grand 夫,史,Scribe,2,Administers 朝grand 夫.
5,Autumn Offices – Sikou (Minister of Justice),54,朝大夫,朝Grand 夫,府,Storekeeper,1,Administers 朝grand 夫.
5,Autumn Offices – Sikou (Minister of Justice),54,朝大夫,朝Grand 夫,徒,Laborer,20,Administers 朝grand 夫.
5,Autumn Offices – Sikou (Minister of Justice),55,都則,Capital Rules Officer,下士,Junior Officer,2,Administers capital rules officer.
5,Autumn Offices – Sikou (Minister of Justice),55,都則,Capital Rules Officer,中士,Middle Officer,1,Administers capital rules officer.
5,Autumn Offices – Sikou (Minister of Justice),55,都則,Capital Rules Officer,史,Scribe,2,Administers capital rules officer.
5,Autumn Offices – Sikou (Minister of Justice),55,都則,Capital Rules Officer,府,Storekeeper,1,Administers capital rules officer.
5,Autumn Offices – Sikou (Minister of Justice),55,都則,Capital Rules Officer,徒,Laborer,80,Administers capital rules officer.
5,Autumn Offices – Sikou (Minister of Justice),56,都士,Capital Judicial Officer,下士,Junior Officer,4,Administers capital judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),56,都士,Capital Judicial Officer,中士,Middle Officer,2,Administers capital judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),56,都士,Capital Judicial Officer,史,Scribe,4,Administers capital judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),56,都士,Capital Judicial Officer,府,Storekeeper,2,Administers capital judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),56,都士,Capital Judicial Officer,徒,Laborer,40,Administers capital judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),56,都士,Capital Judicial Officer,胥,Clerk,4,Administers capital judicial officer.
